"","F UN Equity","HOG UN Equity","JCI UN Equity","CMA UN Equity","ZION UW Equity","PNC UN Equity","AME UN Equity","SWK UN Equity","PWR UN Equity","RSG UN Equity","WM UN Equity","CTAS UW Equity","HAR UN Equity","LEG UN Equity","MHK UN Equity","YUM UN Equity","RCL UN Equity","MCD UN Equity","GS UN Equity","NTRS UW Equity","BLK UN Equity","TSO UN Equity","APC UN Equity","WMB UN Equity","CVS UN Equity","COST UW Equity","WFM UW Equity","HSY UN Equity","BF/B UN Equity","TAP UN Equity","ABC UN Equity","EW UN Equity","BAX UN Equity","EL UN Equity","PG UN Equity","KMB UN Equity","UNM UN Equity","XL UN Equity","MMC UN Equity","FMC UN Equity","PX UN Equity","SEE UN Equity","CMCSA UW Equity","TWX UN Equity","IPG UN Equity","ILMN UW Equity","MRK UN Equity","AGN UN Equity","EQR UN Equity","BXP UN Equity","CCI UN Equity","TSCO UW Equity","GME UN Equity","KMX UN Equity","SWKS UW Equity","MCHP UW Equity","INTC UW Equity","SYMC UW Equity","VRSN UW Equity","ATVI UW Equity","FFIV UW Equity","NTAP UW Equity","CSCO UW Equity","T UN Equity","VZ UN Equity","CTL UN Equity","R UN Equity","LUV UN Equity","UNP UN Equity","CNP UN Equity","TE UN Equity","AEP UN Equity"
"BLK UN Equity",0.841078320263373,0.869374532171307,0.857645293382924,0.845369873610135,0.873097440591459,0.846606114006304,0.860332480923596,0.870277828993156,0.851419809777511,0.86061507318677,0.860420541245304,0.869549102608234,0.863465587655215,0.874179001256037,0.87419599329008,0.840084987650531,0.843253958257458,0.856359814347268,0.852990257996325,0.850543865787338,1,0.847100344109825,0.840750869577582,0.842824204525472,0.861013754628289,0.857040959684046,0.861610221835625,0.842906723615495,0.865484464854846,0.859915224257472,0.859797330172315,0.849481491596597,0.856623348086624,0.846139900939702,0.857909303553952,0.863600754292399,0.859599353652535,0.867138107179178,0.848123292194318,0.852839694417648,0.862453622777824,0.857942576506843,0.848605042634955,0.864725647889525,0.842028239867422,0.863092796872767,0.842528291914468,0.853939533716615,0.858728171509774,0.852797733603689,0.858708811623976,0.863482653597407,0.857257331240998,0.870647471236332,0.860782346257595,0.863193103539692,0.851908705107233,0.840090211913579,0.86339290426338,0.868561554125199,0.870476800951266,0.868896466313572,0.851077209950536,0.845074723378477,0.853527350119971,0.866359204635534,0.852820753778838,0.856937784319051,0.851648963553296,0.853058191559245,0.84343273319797,0.859686482733311
"TSO UN Equity",0.84392462631648,0.86274310534797,0.848931578264635,0.844601328461965,0.854407932474383,0.840602338270449,0.865761728972603,0.869505531015941,0.856624726552534,0.855713394855046,0.852497720734526,0.845845654669923,0.856627152729078,0.855602695029394,0.846449254674117,0.858931007754801,0.841071356590648,0.840856081025972,0.862663419122418,0.851774494590743,0.847100344109825,1,0.882485304799976,0.869861011534232,0.851153854861501,0.857746868091606,0.856610439658277,0.832336899685615,0.85237475967487,0.845114389266088,0.839531518538948,0.833737559148082,0.855733117659558,0.846279969254571,0.846055503383797,0.854885973313496,0.839704464089841,0.841911993716508,0.826402621556189,0.855855982983145,0.863192128204297,0.851024119278519,0.850379272365263,0.853240659208958,0.836909094628749,0.84713982045719,0.818604939065893,0.836765731990184,0.842250209031658,0.849492082007171,0.856780902727976,0.844483546929283,0.861233838250334,0.851836709565218,0.836829151799601,0.842604996625758,0.827359080763415,0.84263890749652,0.853414169255963,0.846717275293299,0.854780730140991,0.861507508860379,0.853146356075931,0.841855467242702,0.836963880922135,0.850088049947766,0.845802161123255,0.845879949260647,0.864485794431739,0.862426117397336,0.848182511567196,0.848194197976517
"APC UN Equity",0.851209284741096,0.856076066335739,0.851082657408788,0.835467338254192,0.847580325042985,0.834919378109977,0.865420043445867,0.856400195353288,0.830219994878927,0.839018635240002,0.83483544663219,0.831027137955158,0.842445479461436,0.839494018189493,0.852347233201434,0.86100549562506,0.836303872216551,0.846863720183327,0.844611638902767,0.841114913085484,0.840750869577582,0.882485304799976,1,0.876533134898812,0.854499139566301,0.848367140357901,0.845853274179016,0.825333327440088,0.840370920573974,0.845592673355127,0.836765419732648,0.827367901987135,0.84021369389415,0.846929029989585,0.830395063574291,0.839084162655055,0.819792976144085,0.823027036515759,0.813996998018051,0.862601188117563,0.866525011858565,0.844806682125041,0.831147320845943,0.839269830635572,0.82280117932822,0.848826457942805,0.815814789673925,0.832710125911956,0.843757079068458,0.841358846084192,0.836541901291124,0.849097375854371,0.837715764898864,0.843057878492159,0.835377509131622,0.83919186512177,0.826273471634973,0.851155749616541,0.834538011605037,0.83448068482934,0.832975561085821,0.836892465180139,0.833127342401593,0.825666969174302,0.832316591396824,0.842657172645469,0.847027871708695,0.835326508217232,0.869942533210072,0.842270553127149,0.850045613079361,0.851251658564845
"WMB UN Equity",0.833672242732148,0.85285282535324,0.863403860903095,0.843970165688717,0.859271198153412,0.845545906788761,0.867059144692026,0.851782361290599,0.839831160906804,0.855125392634909,0.852577182877277,0.853874092608111,0.849391972050904,0.858532159786167,0.853765690975495,0.845244443322356,0.840931105084418,0.842951917984999,0.856290151872443,0.855369159777565,0.842824204525472,0.869861011534232,0.876533134898812,1,0.854647575524549,0.854706714169084,0.836110960812606,0.844657262642391,0.842069925556884,0.858803841298507,0.862697750506433,0.848283508848257,0.846469003395729,0.847749028210524,0.843413458974514,0.848780915920967,0.851252500895601,0.836507870896324,0.833209241947166,0.86061128131929,0.859853635522577,0.860292171956676,0.846405287903319,0.844738157277298,0.831308589855372,0.841863795529883,0.822992680770891,0.8418892731601,0.852750014293268,0.851223711579828,0.835140444006289,0.84395003005737,0.854504857629637,0.860212518002374,0.826286959167107,0.835911744950251,0.837158238755762,0.848764512056387,0.858400196216479,0.847550892772514,0.851937483229424,0.861938299952533,0.837768094709975,0.834442730071792,0.840155402571199,0.853403535849163,0.849239434453865,0.845219854554068,0.872100628503313,0.856309564073499,0.855354425814121,0.863592394486154
"CVS UN Equity",0.84195175216397,0.85587028537839,0.858020782250703,0.84568500895332,0.861594796937191,0.854327372671021,0.856591579264596,0.859798776518738,0.849645131576817,0.864879626222484,0.861312265139638,0.869190272068263,0.855175862741222,0.86765720125828,0.868272188539624,0.867786362750275,0.849134746236084,0.850140314420939,0.862563847570164,0.840399799111789,0.861013754628289,0.851153854861501,0.854499139566301,0.854647575524549,1,0.861730519370364,0.872452738579634,0.855054452983922,0.847670711521379,0.862245921017835,0.862079082176725,0.841503719721478,0.847739293462353,0.855454557170241,0.8576002329946,0.872154321076517,0.851453489064121,0.841600384126354,0.844731420392265,0.866001029055931,0.859352773069485,0.855383586615963,0.868070186748635,0.860550893226151,0.843426485778731,0.869950406942142,0.840226723183896,0.846934362263803,0.842597176254687,0.844532343222232,0.868865075991609,0.857936533404999,0.857748568473339,0.856531495888365,0.847540078082143,0.860119580232807,0.858007536248961,0.84840710404379,0.855862127586343,0.8491083235018,0.864322789743104,0.871070759161298,0.858128785375997,0.844802720775671,0.844739457459599,0.854871300726608,0.860596300587519,0.857871113657016,0.860662555926265,0.856392853669055,0.849490499940771,0.861893021911371
"COST UW Equity",0.850948475997436,0.865960565231262,0.862069335588507,0.85639557084434,0.861328742203042,0.846644671225845,0.859002396140984,0.876919176385669,0.85749971916284,0.857112568483089,0.861227517703467,0.854828111585122,0.866004378742887,0.860927638369843,0.855873954648956,0.869384065602825,0.845387924189548,0.851094717968958,0.849498411875504,0.854917229253345,0.857040959684046,0.857746868091606,0.848367140357901,0.854706714169084,0.861730519370364,1,0.85736115297623,0.843340499723083,0.834153476078277,0.874393718899071,0.851510562655738,0.848073778222778,0.849922956015844,0.868906021171064,0.856874055182228,0.85965279409589,0.86051247564941,0.850409813361852,0.828799295976061,0.85870787844339,0.858895620223122,0.8763943442143,0.868810595289762,0.851125594804238,0.849314357381517,0.855465212825402,0.826409293139322,0.839449028378285,0.856169390923548,0.846564956953722,0.85544738020957,0.848607899125409,0.860711575843759,0.855658077652886,0.848479005357486,0.855119014376134,0.861826107582763,0.854651560381486,0.861913213157243,0.84651616891868,0.854436937360919,0.866295506151567,0.847642199971596,0.850279390527482,0.844393347842323,0.846208158877152,0.843747315196196,0.853244713649173,0.863580575912503,0.849211223634421,0.845401274867973,0.85251390634089
"WFM UW Equity",0.857924061532592,0.870003323159419,0.853481787325559,0.841576812642133,0.850998227520073,0.849358769787006,0.861081264371621,0.864145978713291,0.845722812803758,0.867264192347716,0.85295236283006,0.848346875028477,0.857624785025795,0.858594089461686,0.851696557835357,0.860232893095037,0.843611495445498,0.84719714542451,0.843790870612478,0.850590283140943,0.861610221835625,0.856610439658277,0.845853274179016,0.836110960812606,0.872452738579634,0.85736115297623,1,0.855500103142321,0.859483577788708,0.847299192191091,0.848767792058302,0.848827562278113,0.880787868984712,0.857706879467828,0.864342695719691,0.86019224393885,0.859601469439765,0.861312143839171,0.856178379309744,0.854925715763546,0.857882764470632,0.86964071494288,0.8624747128737,0.857056506407074,0.837429416441996,0.854179769131824,0.847113279491813,0.849499798260834,0.846871535890715,0.841898058345368,0.869683222688075,0.867619284476831,0.862458356190404,0.849464653959822,0.838042262011995,0.862551138305665,0.857058767847878,0.844348535837658,0.854370017830335,0.852433598950909,0.872838711406461,0.877348451152528,0.853961469640327,0.834727511932223,0.828165037098987,0.867764738747784,0.846557537213873,0.852475824600261,0.849059170264299,0.832211903302951,0.844037011589036,0.851818907416178
"HSY UN Equity",0.829963558337275,0.854840238753587,0.843308349512794,0.837828930629522,0.855984906175677,0.853944212046587,0.846970714152436,0.857981092897971,0.856461542533112,0.854191518655114,0.858507324713269,0.858071229475864,0.838576414513301,0.847572003600533,0.857783210795459,0.846619489604898,0.83595730148258,0.852673600416,0.83865824307571,0.848539615306591,0.842906723615495,0.832336899685615,0.825333327440088,0.844657262642391,0.855054452983922,0.843340499723083,0.855500103142321,1,0.851356420918162,0.84721590352496,0.856582492645046,0.86656533782769,0.851505929571766,0.846253327576645,0.852971424996921,0.865775016267714,0.840872172272072,0.850320120169859,0.827310058985006,0.85535410610362,0.852797403261925,0.847116803517106,0.849151011994801,0.836625211724737,0.829241317712409,0.841228285021133,0.832176455102727,0.844711799536068,0.835190567351276,0.839548199004335,0.840417461587085,0.85251855629696,0.844564008357087,0.846598475815956,0.831997153482208,0.854576820090748,0.849669847062332,0.844157406542164,0.861461555227396,0.864000629811366,0.85432110167465,0.856574261762005,0.856022029168957,0.849421079518723,0.856652182618161,0.841968668998496,0.831481403609578,0.854313619901139,0.850580671150781,0.841303831076937,0.846250650205446,0.837486271265724
"BF/B UN Equity",0.842062238240766,0.85987553828206,0.855370031244078,0.833359795418315,0.859696551577469,0.85932482578657,0.855003396215711,0.859059091846426,0.859662177465325,0.86702153782727,0.852556537354857,0.850204923748318,0.852657447183075,0.860914231622082,0.847746636106964,0.850545500427945,0.840498050646004,0.855953495036666,0.856365981696834,0.852833616418979,0.865484464854846,0.85237475967487,0.840370920573974,0.842069925556884,0.847670711521379,0.834153476078277,0.859483577788708,0.851356420918162,1,0.85099346992815,0.860172437290004,0.856524602588834,0.86182811196959,0.851601179010597,0.857192567817839,0.857256712331444,0.850814076336024,0.850536036950908,0.836424925193495,0.856450629019009,0.865050018302126,0.868537628212826,0.847174715072617,0.867386684530224,0.84234512102078,0.852103295675791,0.857406650568532,0.856045516496733,0.85949028867553,0.842550057285205,0.848989152257952,0.851189374162567,0.845956720507165,0.85072863130327,0.837586589619317,0.852236381848864,0.851455242692418,0.838508862945542,0.844782905679938,0.863031872713079,0.845510226023002,0.839970190701385,0.86026679039635,0.838846635542283,0.84203210996492,0.852534307954725,0.848185336304824,0.858375157307951,0.859526031461278,0.860142425537898,0.845684668498402,0.835522823719761
"TAP UN Equity",0.846376741150555,0.898069807933953,0.85008223528367,0.840859062977596,0.869073416750794,0.842382925944409,0.869541315192983,0.881741857696933,0.850536993568594,0.863940157012165,0.856002714298599,0.852808722371876,0.865695654324823,0.876584555733333,0.865605393445025,0.866990219182168,0.844415342428793,0.853970716683493,0.847739199612965,0.844625586126494,0.859915224257472,0.845114389266088,0.845592673355127,0.858803841298507,0.862245921017835,0.874393718899071,0.847299192191091,0.84721590352496,0.85099346992815,1,0.866343029027885,0.848171352417938,0.855572086468053,0.887818052159159,0.856372910934616,0.873074631506474,0.868881492694576,0.862115747261743,0.883912757961602,0.8681970533911,0.862714916513157,0.870182067020033,0.862588568809149,0.854682701532958,0.861693135890692,0.863582825824355,0.879565502167199,0.851405886603731,0.839813783668458,0.841554072859038,0.861575663970534,0.860818878894745,0.847152374060386,0.860344780475948,0.840923435298984,0.84166115616235,0.843509082565034,0.856958910666731,0.866942762244329,0.860913989424243,0.858496312513733,0.855023846639775,0.847626116641604,0.843710363128173,0.851070139310781,0.853404126398646,0.867887847083949,0.847269966263368,0.874417114535798,0.844174369101327,0.846517593977323,0.851973517009734
"ABC UN Equity",0.839301869982816,0.886263180298069,0.85466180135977,0.853072435429351,0.844719680997583,0.846329087359261,0.857612939946972,0.86846003159112,0.862008594264835,0.858496795192672,0.851505508217155,0.862518131653215,0.862092460211261,0.880917100560107,0.873230713519115,0.856832928449084,0.844303176173788,0.856900640358966,0.853663723979665,0.844999680811499,0.859797330172315,0.839531518538948,0.836765419732648,0.862697750506433,0.862079082176725,0.851510562655738,0.848767792058302,0.856582492645046,0.860172437290004,0.866343029027885,1,0.848092348683715,0.863422882835611,0.869275568131172,0.862547025902679,0.868197306090016,0.86199703184248,0.856384144145494,0.873058347165637,0.868981747000236,0.857521330512886,0.858340793461664,0.856684251790993,0.844648927338439,0.849503069378236,0.869186280550657,0.857040625316562,0.873729787317892,0.857055514626565,0.842387872507412,0.866083061591659,0.86049341298687,0.865256770831597,0.857438267442217,0.852513606034952,0.862170016118855,0.860755880228124,0.857771202146027,0.863760709486301,0.857569253842994,0.862684396498771,0.866347771030681,0.860485558511407,0.851155457746079,0.855951633799198,0.857125076961278,0.846532924090891,0.847476970398522,0.846349890997898,0.855792924331113,0.852938820389013,0.85155772071908
"EW UN Equity",0.827409504873909,0.848078834823636,0.852726742926293,0.842229997567164,0.850417389195334,0.84783912471782,0.850972065381708,0.843813867089162,0.860677828094827,0.860962444451557,0.848856457913944,0.859193014393339,0.83947892697951,0.862601441598505,0.858420818983771,0.84691052577949,0.83520439395311,0.846655156345767,0.835508023552302,0.84315004593594,0.849481491596597,0.833737559148082,0.827367901987135,0.848283508848257,0.841503719721478,0.848073778222778,0.848827562278113,0.86656533782769,0.856524602588834,0.848171352417938,0.848092348683715,1,0.852884744876701,0.846790021921414,0.863902329720014,0.857546634357485,0.859458830186556,0.84669146490944,0.841450867512614,0.857954170429455,0.847886894388992,0.85449564165015,0.858415482746988,0.844489935522328,0.829058762252241,0.838644648903262,0.83655870819829,0.86633437177801,0.84627699074225,0.843867623455931,0.834602324640054,0.854588182232033,0.844423217137535,0.849642002336866,0.831352332994571,0.844789045884615,0.870926545469267,0.848122317704344,0.853230879832325,0.861338844725945,0.866747066834605,0.87543847140659,0.859050824730137,0.84862927093003,0.848319702817675,0.850405161558501,0.839812204159612,0.858971787921165,0.839498598170885,0.836376485663912,0.835182880755294,0.840414746993598
"BAX UN Equity",0.852516081474219,0.860066474604261,0.860759770724102,0.849714710725425,0.852755278792837,0.862617326122677,0.854400486577793,0.86829493998727,0.856436924834174,0.856274094513392,0.848406985960881,0.855775668132421,0.85809574386441,0.864183867389315,0.85220708754204,0.843979429147071,0.855072978105615,0.854069387977705,0.84523479204575,0.856846963302924,0.856623348086624,0.855733117659558,0.84021369389415,0.846469003395729,0.847739293462353,0.849922956015844,0.880787868984712,0.851505929571766,0.86182811196959,0.855572086468053,0.863422882835611,0.852884744876701,1,0.857091715065138,0.867511319824821,0.854871586317939,0.854635542000595,0.854445916352027,0.848080451344831,0.85529204829997,0.856057253558627,0.850431752655241,0.857423416226095,0.858231214233649,0.853277301169385,0.857851587104432,0.843946356237162,0.85770999382676,0.855572873608652,0.849139126835041,0.847584543297056,0.860787049701346,0.849268936223528,0.855444458366188,0.845008212737457,0.861519109281886,0.855269581893419,0.84526321431475,0.851070431206277,0.853259431333362,0.853040666439518,0.867410071951706,0.860658425691676,0.852876666019852,0.851626191336105,0.851963839300988,0.842654965003394,0.871745846466781,0.845969802396572,0.860753401887353,0.846168463824787,0.844052961913371
"EL UN Equity",0.859185769496396,0.866690851159328,0.852237598944295,0.844038926469387,0.855823909235152,0.851346945512629,0.85875755920975,0.866584920960291,0.854865173771494,0.856208822600405,0.859800938618823,0.858650935977186,0.875706605727654,0.859624298269084,0.859092278915839,0.865771577499008,0.858950608666357,0.858784545316428,0.84753022577305,0.855376966796506,0.846139900939702,0.846279969254571,0.846929029989585,0.847749028210524,0.855454557170241,0.868906021171064,0.857706879467828,0.846253327576645,0.851601179010597,0.887818052159159,0.869275568131172,0.846790021921414,0.857091715065138,1,0.859097250718191,0.8677719769137,0.859802789455296,0.864346537865724,0.859629240904348,0.86819387476766,0.860727937430681,0.874907605961122,0.862868335104785,0.856415257354286,0.851505872132866,0.856417099174828,0.860542945708047,0.861444568295608,0.840383667487174,0.827984775771713,0.853440495527396,0.868038345575124,0.833939250876168,0.855612960799162,0.84051631242735,0.842303739334612,0.834199919688549,0.848379872912995,0.864318529524075,0.846375726022279,0.854719892983708,0.869855499612125,0.868748936508157,0.844216551305146,0.855892939408296,0.853875555299477,0.853524986678044,0.852332294852152,0.861069048112343,0.842329956391401,0.854737078824853,0.853087459734703
"PG UN Equity",0.839028596688613,0.858852277867681,0.860934677068149,0.85914523009355,0.862349874531952,0.86472338262816,0.84323985077937,0.85140531670092,0.859395039187126,0.856490824840972,0.838317041237976,0.853344301984182,0.858605504684656,0.851266242541733,0.848295426379038,0.857602008523432,0.838116615377965,0.860541482777286,0.845555535517723,0.857189273966965,0.857909303553952,0.846055503383797,0.830395063574291,0.843413458974514,0.8576002329946,0.856874055182228,0.864342695719691,0.852971424996921,0.857192567817839,0.856372910934616,0.862547025902679,0.863902329720014,0.867511319824821,0.859097250718191,1,0.885366248086627,0.8548469013019,0.856627494733531,0.83950740153591,0.860076229944351,0.852748035912525,0.86994945513584,0.856500646424173,0.856491457805641,0.835562274254931,0.869711646516542,0.851311578446553,0.846774683311904,0.845788848527323,0.839657315421389,0.837718807987168,0.852514435110141,0.85586024722251,0.839001978054039,0.8466239381122,0.847590636168904,0.862630997987542,0.850645782051702,0.85244665268328,0.853472812825274,0.844597910156739,0.857877580740315,0.854667273222023,0.85847121884047,0.854268539534151,0.858841858839273,0.847176905376128,0.867759285666248,0.856287114580798,0.83340162523124,0.838411696579672,0.864463721837621
"KMB UN Equity",0.861487123157414,0.883193651950223,0.85679698986212,0.860718331431686,0.861569908730967,0.862412788965439,0.861181187956582,0.871593243848949,0.857824390184008,0.86357063669253,0.874543050877116,0.878215864964788,0.869830867248296,0.877755465894372,0.865403017148997,0.868262592721185,0.84706359624421,0.863765532423036,0.866607253452439,0.860859363200216,0.863600754292399,0.854885973313496,0.839084162655055,0.848780915920967,0.872154321076517,0.85965279409589,0.86019224393885,0.865775016267714,0.857256712331444,0.873074631506474,0.868197306090016,0.857546634357485,0.854871586317939,0.8677719769137,0.885366248086627,1,0.878819623690075,0.86787395415979,0.866067398585725,0.867287774063847,0.865567242659222,0.869196911030746,0.860243777999635,0.863717981025348,0.845103594440775,0.866817450320289,0.856481284686869,0.853812314719449,0.846583946962314,0.844905725231751,0.854878762844104,0.86215767369493,0.847843698985723,0.856291844491782,0.86258211556085,0.85324882181564,0.86732907714027,0.858305833724015,0.863011444236983,0.87268330685203,0.863483175555026,0.8692363824636,0.861760056688932,0.862220761821685,0.847087306147102,0.871261765554256,0.866910012569708,0.858256657607142,0.863297405808456,0.85640098480887,0.859879248047639,0.846885096834195
"UNM UN Equity",0.846114401132917,0.869777199151649,0.847823103391372,0.850141716595855,0.859906752326206,0.848457757229016,0.851454403711646,0.870356495496839,0.855975993342681,0.862674818501983,0.855087620623177,0.849143277971643,0.855465899858988,0.870101437559846,0.874374067740394,0.850128717645834,0.840228813854834,0.848085602123317,0.827052508779589,0.84450210475401,0.859599353652535,0.839704464089841,0.819792976144085,0.851252500895601,0.851453489064121,0.86051247564941,0.859601469439765,0.840872172272072,0.850814076336024,0.868881492694576,0.86199703184248,0.859458830186556,0.854635542000595,0.859802789455296,0.8548469013019,0.878819623690075,1,0.858566452483851,0.906909569230984,0.868832543475635,0.85097940242038,0.861402016645358,0.852995897038187,0.844455386054706,0.84700591349378,0.837757197216323,0.883362722100964,0.85805837616772,0.859751395679877,0.837838164945793,0.848575989114302,0.868768826185147,0.861779141046865,0.85243124766181,0.843091049276275,0.855079321719735,0.862152006970696,0.85064725857071,0.871131240894162,0.86208017647817,0.853267431428837,0.86337652973165,0.855904975594929,0.852905116962614,0.84467248035162,0.864299549892073,0.847950608889736,0.855869339799296,0.852656785757866,0.833904485392917,0.838380841152553,0.857904764703493
"XL UN Equity",0.8539816222146,0.858992137945537,0.849314477684222,0.866093687675701,0.872099815763113,0.84160785085709,0.846148958629005,0.864205225965669,0.837661862941857,0.859112626613621,0.857176326321225,0.857295491824836,0.857338277620047,0.852146991074782,0.873986259324928,0.850438916551999,0.842427075884354,0.83964443215859,0.835702625451927,0.851156702608087,0.867138107179178,0.841911993716508,0.823027036515759,0.836507870896324,0.841600384126354,0.850409813361852,0.861312143839171,0.850320120169859,0.850536036950908,0.862115747261743,0.856384144145494,0.84669146490944,0.854445916352027,0.864346537865724,0.856627494733531,0.86787395415979,0.858566452483851,1,0.858827614374985,0.860878675369005,0.850961084165502,0.85834529600347,0.847833675260594,0.85102122133879,0.855453881495335,0.856455259953625,0.849177137004892,0.848262784394321,0.847209412396428,0.837596536202454,0.839816006045016,0.851228937662049,0.847725138405354,0.857245414238758,0.858213926975344,0.839257363252344,0.837961768809149,0.853458229750508,0.864950306484137,0.85334005406391,0.865326050050943,0.855212919109065,0.851137429263447,0.85025736212934,0.848419526043447,0.857361797345522,0.841507403952587,0.844273627079573,0.846951433577135,0.837419545064307,0.826642020503598,0.837622002878815
"MMC UN Equity",0.835786561248082,0.872962204101565,0.829157950339823,0.837783017307478,0.846548410428008,0.83327379634377,0.842129387696812,0.861519364747693,0.839189301579004,0.842451068125232,0.843492944652974,0.832235594033381,0.868129443026529,0.865923725091052,0.863308321189702,0.831478886672628,0.832938264926238,0.832348360650528,0.822584733728988,0.828218689527171,0.848123292194318,0.826402621556189,0.813996998018051,0.833209241947166,0.844731420392265,0.828799295976061,0.856178379309744,0.827310058985006,0.836424925193495,0.883912757961602,0.873058347165637,0.841450867512614,0.848080451344831,0.859629240904348,0.83950740153591,0.866067398585725,0.906909569230984,0.858827614374985,1,0.864777708853907,0.837370032739713,0.855833462982885,0.836597576429682,0.830523106061837,0.83948556734456,0.840320257033499,0.930335217109542,0.875665450413783,0.816325472779307,0.814458693961004,0.836142948982216,0.855836270086504,0.846159548615271,0.844822015826525,0.8263487223223,0.839138602592158,0.825397982971206,0.864514202869697,0.853497373236693,0.837914904992591,0.847513996779496,0.840946238462311,0.83030272320327,0.83920191469268,0.839890502496442,0.853035924088554,0.841476444061811,0.831943631649197,0.842458806811726,0.810322018475462,0.810216187304439,0.833462576133134
"FMC UN Equity",0.85856832382847,0.876476378038794,0.877472618483303,0.852871171491275,0.862979859570354,0.85550025250734,0.867111661245715,0.885721310176312,0.862739263832126,0.872407994849785,0.851728109199466,0.85850236630369,0.863063061448308,0.873454233983973,0.868951734285033,0.863990123684225,0.858223914424517,0.858403476019866,0.869509168033758,0.852243663621624,0.852839694417648,0.855855982983145,0.862601188117563,0.86061128131929,0.866001029055931,0.85870787844339,0.854925715763546,0.85535410610362,0.856450629019009,0.8681970533911,0.868981747000236,0.857954170429455,0.85529204829997,0.86819387476766,0.860076229944351,0.867287774063847,0.868832543475635,0.860878675369005,0.864777708853907,1,0.880342457550894,0.875077758224718,0.849751902111028,0.853630394943472,0.839590390225217,0.865647538427051,0.858112724772489,0.873436628558135,0.850619132805146,0.843322873114699,0.857776425483165,0.870762465977249,0.873767159564512,0.87257319479625,0.869455295589769,0.859902255201532,0.852839909989073,0.876663675947114,0.868812348577408,0.855479236829715,0.874629703309611,0.860076225205805,0.86198388167323,0.851955763629158,0.857947373176231,0.870926145491702,0.858677967688874,0.854094568981573,0.877753772919352,0.845629949012342,0.853023068921216,0.856855480349815
"PX UN Equity",0.876918917833437,0.870918133066032,0.873639234148103,0.853034836979008,0.864258861965618,0.861876831190833,0.878087638418843,0.876465790347332,0.866020418434883,0.8594831282767,0.871835036760217,0.857112481564218,0.858589477178726,0.867721952336437,0.864677914052796,0.873209588229732,0.841378794446486,0.859085931424444,0.870507440824239,0.86206658097238,0.862453622777824,0.863192128204297,0.866525011858565,0.859853635522577,0.859352773069485,0.858895620223122,0.857882764470632,0.852797403261925,0.865050018302126,0.862714916513157,0.857521330512886,0.847886894388992,0.856057253558627,0.860727937430681,0.852748035912525,0.865567242659222,0.85097940242038,0.850961084165502,0.837370032739713,0.880342457550894,1,0.87261808582155,0.859893270896365,0.876276204254252,0.835808666725453,0.852496353280103,0.826163956427886,0.843732849342391,0.852201824805613,0.853866667502286,0.859768808905371,0.861710738589433,0.854139255709209,0.860204708725923,0.855653083063282,0.852009825637301,0.846871894559518,0.847099630717871,0.862142150153024,0.865424292793981,0.847254675758229,0.851071155581245,0.857900867944734,0.848138219292725,0.847136736997295,0.861973385919713,0.865710365502333,0.858542784568114,0.885408207217015,0.856482059310625,0.866393828465069,0.859913267581363
"SEE UN Equity",0.857952783060883,0.873851028747912,0.865024949291651,0.839907979565909,0.869716075064693,0.855156055925105,0.878730874723987,0.876282909224227,0.866012153849137,0.861584665170325,0.867014333333067,0.859878420350711,0.871201098090809,0.874247218834055,0.863686029359929,0.860077935747611,0.839482180242824,0.849815320836144,0.851672255309516,0.861438904832303,0.857942576506843,0.851024119278519,0.844806682125041,0.860292171956676,0.855383586615963,0.8763943442143,0.86964071494288,0.847116803517106,0.868537628212826,0.870182067020033,0.858340793461664,0.85449564165015,0.850431752655241,0.874907605961122,0.86994945513584,0.869196911030746,0.861402016645358,0.85834529600347,0.855833462982885,0.875077758224718,0.87261808582155,1,0.867189689615142,0.850577667668149,0.854508195686717,0.852724371834965,0.878244320707803,0.874013535367262,0.842414959594414,0.834555372628885,0.859465300729224,0.869962708284501,0.848574302963456,0.862827968886532,0.848330450809911,0.862480698389432,0.860604626417977,0.855215629819902,0.871463877269224,0.86061372719227,0.86476108830935,0.858335108315834,0.854217165598353,0.837455027025881,0.859617727198535,0.862118508004312,0.871570079328781,0.871446652219342,0.87695436769393,0.840132789714207,0.828811548516772,0.844563034401463
"CMCSA UW Equity",0.845005784458014,0.868923475432321,0.867889427906729,0.851512785005533,0.856801666572799,0.857352538418097,0.852615807821189,0.867657778396824,0.862214774708615,0.85728654307095,0.87025960258392,0.858173399225913,0.853068889517437,0.867877395268297,0.856413313909108,0.858125800315569,0.862043729694226,0.844140125374725,0.852254431570659,0.846707274869054,0.848605042634955,0.850379272365263,0.831147320845943,0.846405287903319,0.868070186748635,0.868810595289762,0.8624747128737,0.849151011994801,0.847174715072617,0.862588568809149,0.856684251790993,0.858415482746988,0.857423416226095,0.862868335104785,0.856500646424173,0.860243777999635,0.852995897038187,0.847833675260594,0.836597576429682,0.849751902111028,0.859893270896365,0.867189689615142,1,0.865713831909994,0.857545787489096,0.866207555362416,0.833668925283574,0.869131406297232,0.846823538315444,0.841469505718657,0.871707756704467,0.853358038540427,0.84867708031311,0.875941389568921,0.845311792641484,0.864924423486056,0.865142956440811,0.843237499174705,0.860988704793865,0.857513693187798,0.866594439465473,0.875037580465526,0.865393198814699,0.859128873707135,0.854056045751581,0.855431821212567,0.857653918879372,0.848556885240735,0.850336524461283,0.85102529853567,0.835331446334818,0.843351312046768
